,score_1,score_2,score_3
MG39,-0.16920121406563382,-0.39979886539560994,0.7007348461677765
MG3,0.10401705266388817,1.6922669698667399,0.9776111752004626
MG40,-0.2809664317869016,0.00012125755594460941,1.0429238509291388
MG41,-0.5041800849291125,-0.25980241420974615,0.64105547269022
MG42,-0.2376360355926419,-0.1286724524271614,0.9554856265869791
MG44,0.10306387912811577,0.5700917156957539,0.607842352633889
MG45,0.5628889075991736,0.3104389141451511,0.25921533029167154
MG46,-0.18885180065293472,1.2106104514437046,0.4147452427782561
MG48,0.6428148985101156,0.1513353796727781,-0.1440373696783892
MG49,0.9323943178325651,1.6759870203358425,-0.13089561327327726
MG4,0.04596327244353926,2.7844318471380944,1.4392847783181333
MG50,0.177985232734593,1.6703624754845379,0.5489482086478308
MG51,1.0632868476890414,1.8208902755411822,-0.26077458772098705
MG52,1.2677930468261858,1.196910571585228,0.5413288697469651
MG53,0.8046009980628925,0.49746553300205676,0.7735864585352061
MG55,0.8521565731022562,0.965459285591697,1.2600750551525586
MG56,0.473485590275879,1.6460240894085123,0.02251818368549774
MG57,1.5219692072116997,1.4947830544312337,1.5220970819267263
MG58,2.1954665153744957,0.951267216193024,0.6458757672296445
MG59,0.525216994353169,0.806245561465821,0.9819707453815276
MG5,0.347564318486258,1.457707526419445,1.9099099711146232
MG60,1.373370339670486,3.268933647891627,1.1120487139243478
MG61,0.2763943561544142,3.1897861829416687,0.10417138923802494
MG62,0.5942092746596286,2.147331757058488,0.38583697065556066
MG63,0.4521441566242448,1.3368746965010931,0.6295731677413627
MG64,0.11206202862910786,2.0835229651113023,0.28134069912120463
MG65,0.10389206164523035,1.472094529896772,1.568136349233967
MG66,0.49760936907814024,2.593809055285048,1.3087784799205116
MG67,0.34375897732750715,1.8734124710356728,1.210897672263732
MG68,0.2153304373633027,2.150292452513918,1.0625062550573485
MG69,0.832461574152962,2.067168041121061,0.33285758556529377
MG6,0.7585527990668393,0.7062423057305267,1.49132857481976
MG70,0.48149723446805925,4.231975250867576,1.3876967353561547
MG71,0.5728257963587993,2.6223038386862036,1.3242743012286091
MG72,0.27762981991984415,1.28427370082413,1.58847052287293
MG73,-0.6105924945919226,0.8697906302292822,1.6580796361558203
MG74,0.4497283120899702,2.514836923372709,1.6543876805007853
MG75,0.8526566500232748,1.4191115957746065,0.875242418638404
MG76,1.342267874536005,1.578543790513958,1.4630108435003581
MG77,-1.1258240953974576,0.9853185731501259,1.7694372726647414
MG78,-0.1197850241495404,1.3772180369467266,1.237830264286778
MG79,-0.0750425330442619,1.8216500934488247,1.389001417601679
MG7,0.2012799625850734,0.6346209446389555,3.744239334618146
MG80,0.10523931421393495,0.9465086397806601,-0.0164506714953907
MG81,0.5456887765303309,1.7054122242910488,-0.002164556898970993
MG82,0.10941205519328179,2.040031091224014,0.8725172225239151
MG83,0.45403618663011525,1.798381104290745,0.533659855889252
MG84,-0.5348216232620961,1.0649114633247452,-0.050174264137682556
MG85,-0.18601046097081486,1.4862860982512895,1.0624168692504776
MG86,-0.057336730517707046,1.945998981164399,0.6089123735173008
MG88,-0.17139608556424424,1.9664937321361977,0.6668355264998604
MG89,0.37547970597860747,2.6100452796800813,1.883227348657221
MG8,0.6151967046220221,1.0747705965945373,4.751025519346551
MG90,-0.05162461533736007,2.453544119955522,0.4215450708570936
MG91,0.4116701783126828,1.5216927022050148,1.3948630977270655
MG92,0.26715045125020964,0.9989185834512959,1.1054918880120947
MG93,-0.04602984969437518,1.100233323110979,0.8480884412096987
MG94,0.2731716493105827,0.24236129821621066,0.5205669412554093
MG95,0.10996397721544415,0.9678667435256587,0.8999280413843227
MG96,0.6651137668396903,1.0036311395095678,0.5781195766542604
MG97,1.0559844201673565,2.3373728318898337,-0.03418036383406964
MG98,0.7808044479483183,1.6784970062384357,0.3806847008312184
MG99,1.7509171487967636,1.4938169650217201,1.019682930812312
MG9,-0.09168290660668355,1.044696301613743,0.9911713418659138
